video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
BljaIOvFkcM,Sab ne mazey le liye hakoomat k mulk ka sawa stayanaas krney k baad inko yad aa gya keh insaaf ni hoa,no,offensive,na,anger|sadness,Sab/urdu ne/urdu mazey/urdu le/urdu liye/urdu hakoomat/urdu k/urdu mulk/urdu ka/urdu sawa/urdu stayanaas/urdu krney/urdu k/urdu baad/urdu inko/urdu yad/urdu aa/urdu gya/urdu keh/urdu insaaf/urdu ni/urdu hoa/urdu
gvG35CxYOLg,8:22 bhai rabies ka injection utna mahinga nahi hai waise. Mera matlab aap ko agar mera matlab aapko hai zarurat toh lagwalijie😅😅😅😅😅,yes,offensive,na,joy,8:22/urdu bhai/urdu rabies/urdu ka/urdu injection/urdu utna/urdu mahinga/urdu nahi/urdu hai/urdu waise./urdu Mera/urdu matlab/urdu aap/urdu ko/urdu agar/urdu mera/urdu matlab/urdu aapko/urdu hai/urdu zarurat/urdu toh/urdu lagwalijie😅😅😅😅😅/urdu
UiYpRBQ74fs,Sab ko pata hai In bhegrato Chor dakku ko lane wale military establishment hai,no,hate,na,anger|sadness,Sab/urdu ko/urdu pata/urdu hai/urdu In/urdu bhegrato/urdu Chor/urdu dakku/urdu ko/urdu lane/urdu wale/urdu military/urdu establishment/urdu hai/urdu
nqbNLe84dpM,Ye jolochip Peshawar me kaha se Mele gi??,no,none,na,none,Ye/urdu jolochip/urdu Peshawar/urdu me/urdu kaha/urdu se/urdu Mele/urdu gi??/urdu
XHQrr9fmTkc,Fatima appi agali bar red colour ka change karna❤❤❤❤❤,no,none,na,none,Fatima/urdu appi/urdu agali/urdu bar/urdu red/urdu colour/urdu ka/urdu change/urdu karna❤❤❤❤❤/urdu
-w7eMfsuRgA,Imran khan k tenure main president system ki baat nikli thi or sab Imran khan khilaf bol rahy thy k ye 1 men show karna chah raha hai,no,none,na,anger,Imran/urdu khan/urdu k/urdu tenure/urdu main/urdu president/urdu system/urdu ki/urdu baat/urdu nikli/urdu thi/urdu or/urdu sab/urdu Imran/urdu khan/urdu khilaf/urdu bol/urdu rahy/urdu thy/urdu k/urdu ye/urdu 1/urdu men/urdu show/urdu karna/urdu chah/urdu raha/urdu hai/urdu
IMnXqYDHhZI,Totally Landy k hen 😅,yes,offensive,na,none,Totally/english Landy/urdu k/urdu hen/urdu 😅/urdu
BmpRnfu16YA,Hayya ka home tour,no,none,na,none,Hayya/urdu ka/urdu home/urdu tour/urdu
eY0i4nBXqdY,Maine aapse Milana hai,no,none,na,joy,Maine/urdu aapse/urdu Milana/urdu hai/urdu
nqbNLe84dpM,Iqra api ap ak vlog panjabi me banay please🙏🙏🙏,no,none,na,joy,Iqra/urdu api/urdu ap/urdu ak/urdu vlog/urdu panjabi/urdu me/urdu banay/urdu please🙏🙏🙏/urdu
zXAAAXogJ78,Bhai aapko Kitna family Nahin bolna chahie tha rajapatti ko,no,none,na,sadness,Bhai/urdu aapko/urdu Kitna/urdu family/urdu Nahin/urdu bolna/urdu chahie/urdu tha/urdu rajapatti/urdu ko/urdu
IMnXqYDHhZI,Plz Positive comment API ny abi Shuru kiya h or wo bohat achi b lgti h vlog krti good 👍 luck api,no,none,na,joy,Plz/urdu Positive/urdu comment/urdu API/urdu ny/urdu abi/urdu Shuru/urdu kiya/urdu h/urdu or/urdu wo/urdu bohat/urdu achi/urdu b/urdu lgti/urdu h/urdu vlog/urdu krti/urdu good/urdu 👍/urdu luck/urdu api/urdu
IMnXqYDHhZI,Adha vilog fazool baton men guzar jata hai😢😢,no,none,na,sadness|none,Adha/urdu vilog/urdu fazool/urdu baton/urdu men/urdu guzar/urdu jata/urdu hai😢😢/urdu
eY0i4nBXqdY,Taxi ka uper is liya ja reha Q ka ap BHI texi 😂😂😅😅😅😅or kabooter ka pass jao ga ura ga hi dance thori kera ga Yar 😂😂😂😂😅😂😂😂😂😂😂,no,offensive,na,none,Taxi/urdu ka/urdu uper/urdu is/urdu liya/urdu ja/urdu reha/urdu Q/urdu ka/urdu ap/urdu BHI/urdu texi/urdu 😂😂😅😅😅😅or/urdu kabooter/urdu ka/urdu pass/urdu jao/urdu ga/urdu ura/urdu ga/urdu hi/urdu dance/urdu thori/urdu kera/urdu ga/urdu Yar/urdu 😂😂😂😂😅😂😂😂😂😂😂/urdu
eY0i4nBXqdY,26 minutes ki video he or 2600 bar business class bol chuki he (wow) ACHA tareeka he show off Karne ka🙄,yes,offensive,na,surprise,26/urdu minutes/urdu ki/urdu video/urdu he/urdu or/urdu 2600/urdu bar/urdu business/urdu class/urdu bol/urdu chuki/urdu he/urdu (wow)/urdu ACHA/urdu tareeka/urdu he/urdu show/urdu off/urdu Karne/urdu ka🙄/urdu
UiYpRBQ74fs,I mean yee Nawaz family and ppp family ko kuta kar Dea imran Khan ney 😂😂😂,no,offensive,na,anger|sadness,I/english mean/english yee/urdu Nawaz/urdu family/urdu and/urdu ppp/urdu family/urdu ko/urdu kuta/urdu kar/urdu Dea/urdu imran/urdu Khan/urdu ney/urdu 😂😂😂/urdu
BmpRnfu16YA,"Haram  ka pesa hota hai na jab to itne bare ghr he bante hen
Jiska halal ka pesa hota hai uske chote ghr hote hen lekin deen o emaan wale hote hen
Inke to haram k pese hote hen",yes,offensive,na,anger|none|sadness,Haram/urdu ka/urdu pesa/urdu hota/urdu hai/urdu na/urdu jab/urdu to/urdu itne/urdu bare/urdu ghr/urdu he/urdu bante/urdu hen/urdu Jiska/urdu halal/urdu ka/urdu pesa/urdu hota/urdu hai/urdu uske/urdu chote/urdu ghr/urdu hote/urdu hen/urdu lekin/urdu deen/urdu o/urdu emaan/urdu wale/urdu hote/urdu hen/urdu Inke/urdu to/urdu haram/urdu k/urdu pese/urdu hote/urdu hen/urdu
N-0DINjOMlY,Bhai u look good in the Porsche get one,no,none,na,joy,Bhai/urdu u/english look/english good/english in/english the/english Porsche/english get/english one/english
zfjRK9s0pjA,"Allah Pak sab ki betiyoun ko apney hifzo amaan main rakhey or sab ki betiyoun k naseeb achai kreay AMEEN Sumameen 
Allah Pak Iqra Api ko bhi sehat ata kreay or Iqra Api ki beti sehatmand pada ho AMEEN Sumameen ❤❤❤❤❤ Love sistrology ❤❤❤❤❤",no,none,na,joy,Allah/urdu Pak/urdu sab/urdu ki/urdu betiyoun/urdu ko/urdu apney/urdu hifzo/urdu amaan/urdu main/urdu rakhey/urdu or/urdu sab/urdu ki/urdu betiyoun/urdu k/urdu naseeb/urdu achai/urdu kreay/urdu AMEEN/urdu Sumameen/urdu Allah/urdu Pak/urdu Iqra/urdu Api/urdu ko/urdu bhi/urdu sehat/urdu ata/urdu kreay/urdu or/urdu Iqra/urdu Api/urdu ki/urdu beti/urdu sehatmand/urdu pada/urdu ho/urdu AMEEN/urdu Sumameen/urdu ❤❤❤❤❤/urdu Love/urdu sistrology/urdu ❤❤❤❤❤/urdu
WJxfQWiP9DQ,"Warning Warning  Warning *******    ******** ********
Iqrar ul hassain ko lunch keya jaraha hy abhi Genz k naam per Army involved hain is main",no,none,na,none,Warning/english Warning/english Warning/english *******/ambiguous ********/ambiguous ********/ambiguous Iqrar/urdu ul/urdu hassain/urdu ko/urdu lunch/urdu keya/urdu jaraha/urdu hy/urdu abhi/urdu Genz/urdu k/urdu naam/urdu per/urdu Army/urdu involved/urdu hain/urdu is/urdu main/urdu
UiYpRBQ74fs,"Rawalakot me 6 lakh vote. 😂😂.
Lakh di lanat aisy jhooto pe",yes,offensive,na,none,Rawalakot/urdu me/urdu 6/urdu lakh/urdu vote./urdu 😂😂./ambiguous Lakh/urdu di/urdu lanat/urdu aisy/urdu jhooto/urdu pe/urdu
VUKai4CZSNw,Mary vlogs kis kis ny dkhy hy.sab dost mary chenl ko b vist kro.i am new,no,none,na,none,Mary/urdu vlogs/urdu kis/urdu kis/urdu ny/urdu dkhy/urdu hy.sab/urdu dost/urdu mary/urdu chenl/urdu ko/urdu b/urdu vist/urdu kro.i/urdu am/english new/english
zfjRK9s0pjA,Allah pak aap ko or aap ki beti ko and areeb Bhai ko lambi Zindagi de ❤❤❤❤ Ameen or Sath sistrology house ko bi ❤❤❤❤🎉🎉🎉🎉🎉🎉,no,none,na,none,Allah/urdu pak/urdu aap/urdu ko/urdu or/urdu aap/urdu ki/urdu beti/urdu ko/urdu and/urdu areeb/urdu Bhai/urdu ko/urdu lambi/urdu Zindagi/urdu de/urdu ❤❤❤❤/urdu Ameen/urdu or/urdu Sath/urdu sistrology/urdu house/urdu ko/urdu bi/urdu ❤❤❤❤🎉🎉🎉🎉🎉🎉/urdu
BljaIOvFkcM,Allah Imran Khan ki hifazat farmaey ameen Allahi ameen 💞,no,none,na,none,Allah/urdu Imran/urdu Khan/urdu ki/urdu hifazat/urdu farmaey/urdu ameen/urdu Allahi/urdu ameen/urdu 💞/urdu
BaMLBWWvNHA,Ye saaf jhoot bolta hai bakes insan exposed zulqarnain bara tu ameer tha na,no,none,na,none,Ye/urdu saaf/urdu jhoot/urdu bolta/urdu hai/urdu bakes/urdu insan/urdu exposed/english zulqarnain/urdu bara/urdu tu/urdu ameer/urdu tha/urdu na/urdu
WJxfQWiP9DQ,Ujaadho tum aur ab ujaadh kr Reset krien? Kuch time pehly to paris bnana tha ap ne ab kya???,yes,offensive,na,none,Ujaadho/urdu tum/urdu aur/urdu ab/urdu ujaadh/urdu kr/urdu Reset/urdu krien?/urdu Kuch/urdu time/urdu pehly/urdu to/urdu paris/urdu bnana/urdu tha/urdu ap/urdu ne/urdu ab/urdu kya???/urdu
-w7eMfsuRgA,Allah Bara Khark kry in Handlears ka and is pdm ka and is system ka,no,offensive,na,anger|sadness,Allah/urdu Bara/urdu Khark/urdu kry/urdu in/urdu Handlears/urdu ka/urdu and/urdu is/urdu pdm/urdu ka/urdu and/urdu is/urdu system/urdu ka/urdu
zXAAAXogJ78,"a
Love you Bhai zulqarnain sikandar bhaii ❤❤❤❤❤❤",no,none,na,joy,a/urdu Love/urdu you/urdu Bhai/urdu zulqarnain/urdu sikandar/urdu bhaii/urdu ❤❤❤❤❤❤/urdu
BljaIOvFkcM,InshaAllah boht jald ye mulk mukamal tor pr banjar or khandar ban jay ga. idher peeny ko pani bhi nai milna. Zindge idher naapaid ho jay ge. Or ye qudrat ka azaab ho ga is qoum pe. Ye badbakht qoum bilkul essi qaabil hai.,no,offensive,na,anger|sadness|fear,InshaAllah/urdu boht/urdu jald/urdu ye/urdu mulk/urdu mukamal/urdu tor/urdu pr/urdu banjar/urdu or/urdu khandar/urdu ban/urdu jay/urdu ga./urdu idher/urdu peeny/urdu ko/urdu pani/urdu bhi/urdu nai/urdu milna./urdu Zindge/urdu idher/urdu naapaid/urdu ho/urdu jay/urdu ge./urdu Or/urdu ye/urdu qudrat/urdu ka/urdu azaab/urdu ho/urdu ga/urdu is/urdu qoum/urdu pe./urdu Ye/urdu badbakht/urdu qoum/urdu bilkul/urdu essi/urdu qaabil/urdu hai./urdu
VUKai4CZSNw,I Love Ducky Bhai Brand ❤❤❤❤❤,no,none,na,joy,I/urdu Love/urdu Ducky/urdu Bhai/urdu Brand/urdu ❤❤❤❤❤/urdu
-w7eMfsuRgA,Aap Iyyaka Nabudu Wa Iyyaka Nastayin sy shuru kiya karien Like Imran khan. It will have a great impact. we will include imran khan in your every Vlog by this. and keep him alive in our conversations. Bismillah ky baad Iyyaka Nabudu wa Iyyaka Nastayien zaroor bola karien @DRshehbazgill,no,none,na,none,Aap/urdu Iyyaka/urdu Nabudu/urdu Wa/urdu Iyyaka/urdu Nastayin/urdu sy/urdu shuru/urdu kiya/urdu karien/urdu Like/urdu Imran/urdu khan./urdu It/english will/english have/english a/english great/english impact./english we/english will/english include/english imran/english khan/english in/english your/english every/english Vlog/english by/english this./english and/english keep/english him/english alive/english in/english our/english conversations./english Bismillah/english ky/urdu baad/urdu Iyyaka/urdu Nabudu/urdu wa/urdu Iyyaka/ambiguous Nastayien/ambiguous zaroor/urdu bola/urdu karien/urdu @DRshehbazgill/ambiguous
Erif7Vj9NSQ,Ap sab main se sab se piyari Fatima API hai,no,none,na,none,Ap/urdu sab/urdu main/urdu se/urdu sab/urdu se/urdu piyari/urdu Fatima/urdu API/urdu hai/urdu
8ksTrbtyTco,Very disappointed team Jaffrey is very chalak uh know khud ka channel vou thk h bt khud ki task tym to tym khud he krra uffcourse tu he jitenga nh sb tere marzi see hora h guest ko bula kar khud he sb soch ra ullog ko moka he nai dera hai 😂,no,none,na,none,Very/english disappointed/english team/english Jaffrey/english is/english very/english chalak/urdu uh/urdu know/english khud/urdu ka/urdu channel/urdu vou/urdu thk/urdu h/urdu bt/urdu khud/urdu ki/urdu task/urdu tym/urdu to/urdu tym/urdu khud/urdu he/urdu krra/urdu uffcourse/english tu/urdu he/urdu jitenga/urdu nh/urdu sb/urdu tere/urdu marzi/urdu see/urdu hora/urdu h/urdu guest/urdu ko/urdu bula/urdu kar/urdu khud/urdu he/urdu sb/urdu soch/urdu ra/urdu ullog/urdu ko/urdu moka/urdu he/urdu nai/urdu dera/urdu hai/urdu 😂/urdu
WJxfQWiP9DQ,Tahir Abdulla sabka ticket holder okara ka qatal hva ha os k bare mn app ne koi awaz nahi othi please rease r voice for him thank na koi pTi ka koi uhde dar os ki wafat par nahi gya?,no,hate,na,none,Tahir/urdu Abdulla/urdu sabka/urdu ticket/urdu holder/urdu okara/urdu ka/urdu qatal/urdu hva/urdu ha/urdu os/urdu k/ambiguous bare/urdu mn/urdu app/urdu ne/urdu koi/urdu awaz/urdu nahi/urdu othi/urdu please/english rease/english r/english voice/english for/english him/english thank/english na/urdu koi/urdu pTi/urdu ka/urdu koi/urdu uhde/urdu dar/urdu os/urdu ki/urdu wafat/urdu par/urdu nahi/urdu gya?/urdu
zfjRK9s0pjA,Mashallah Khushi ki baat hai mashallah Khushi ki baat hai,no,none,na,none,Mashallah/urdu Khushi/urdu ki/urdu baat/urdu hai/urdu mashallah/urdu Khushi/urdu ki/urdu baat/urdu hai/urdu
Erif7Vj9NSQ,Hira tou hai he nhi voh kha hai ??,no,none,na,none,Hira/urdu tou/urdu hai/urdu he/urdu nhi/urdu voh/urdu kha/urdu hai/urdu ??/urdu
BljaIOvFkcM,Allah pak ws phojj ko esee ghraq kardee faroon kee phojj kee tarha Ameen suma ameen,no,offensive,na,anger,Allah/urdu pak/urdu ws/urdu phojj/urdu ko/urdu esee/urdu ghraq/urdu kardee/urdu faroon/urdu kee/urdu phojj/urdu kee/urdu tarha/urdu Ameen/urdu suma/urdu ameen/urdu
-w7eMfsuRgA,"Dr Gill, kia aapko nahi lagta Pakistan Army itni bewaqoof tu nahi ke kashmir mein jo ho raha hai wo karey ????? Kiya ye koi sazissh tu nahi ?  Kia Pakistan Genreals ne endurooni torr pe decide kr liya hai Occupied Kashmir ko khamoshi se India ko denay ka ?? Or ye decide kr liya hai ke Occupied Kashnir India ka or azad kashmir pakistan ka or sab bhool jein ?  tu iske liye Azad kashmir me ye zulm Goli chalaai ja rahi hai ?",yes,offensive,misinfo,fear,"Dr/urdu Gill,/urdu kia/urdu aapko/urdu nahi/urdu lagta/urdu Pakistan/urdu Army/urdu itni/urdu bewaqoof/urdu tu/urdu nahi/urdu ke/urdu kashmir/urdu mein/urdu jo/urdu ho/urdu raha/urdu hai/urdu wo/urdu karey/urdu ?????/urdu Kiya/urdu ye/urdu koi/urdu sazissh/urdu tu/urdu nahi/urdu ?/urdu Kia/urdu Pakistan/urdu Genreals/urdu ne/urdu endurooni/urdu torr/urdu pe/urdu decide/urdu kr/urdu liya/urdu hai/urdu Occupied/urdu Kashmir/urdu ko/urdu khamoshi/urdu se/urdu India/urdu ko/urdu denay/urdu ka/urdu ??/urdu Or/urdu ye/urdu decide/urdu kr/urdu liya/urdu hai/urdu ke/urdu Occupied/urdu Kashnir/urdu India/urdu ka/urdu or/urdu azad/urdu kashmir/urdu pakistan/urdu ka/urdu or/urdu sab/urdu bhool/urdu jein/urdu ?/urdu tu/urdu iske/urdu liye/urdu Azad/urdu kashmir/urdu me/urdu ye/urdu zulm/urdu Goli/urdu chalaai/urdu ja/urdu rahi/urdu hai/urdu ?/urdu"
HeZ2VBdJeOk,Hashmi itni jurrat se kaese bol rha he mulk me beth ke,no,none,na,surprise,Hashmi/urdu itni/urdu jurrat/urdu se/urdu kaese/urdu bol/urdu rha/urdu he/urdu mulk/urdu me/urdu beth/urdu ke/urdu
gvG35CxYOLg,Allah ka wasta Thora jaldi video dalo,no,none,na,none,Allah/urdu ka/urdu wasta/urdu Thora/urdu jaldi/urdu video/urdu dalo/urdu
XHQrr9fmTkc,Ap apni mother ka bhi chanel bna dein jis mn wo respies sikhaya krein uun girls ko bhttt fyida ho gaa jin ko koi sikhany wala nai plzzz,no,none,na,none,Ap/urdu apni/urdu mother/urdu ka/urdu bhi/urdu chanel/urdu bna/urdu dein/urdu jis/urdu mn/urdu wo/urdu respies/urdu sikhaya/urdu krein/urdu uun/urdu girls/urdu ko/urdu bhttt/urdu fyida/urdu ho/urdu gaa/urdu jin/urdu ko/urdu koi/urdu sikhany/urdu wala/urdu nai/urdu plzzz/urdu
8ksTrbtyTco,8:28 RHS: dekha kesi khi khi ki awazein arhin udhar SE hr CHEEZ hai inke paas hr CHEEZ 😂,no,none,na,none,8:28/urdu RHS:/urdu dekha/urdu kesi/urdu khi/urdu khi/urdu ki/urdu awazein/urdu arhin/urdu udhar/urdu SE/urdu hr/urdu CHEEZ/urdu hai/urdu inke/urdu paas/urdu hr/urdu CHEEZ/urdu 😂/urdu
IMnXqYDHhZI,Kawal chawal Tum gajab se jealous hoti ho na isliye uski kamyabi dekhkar Tum bardasht Nahin kar paati aur tadapna shuru ho jaati hai aur sath hi tumhara miyan Sahab baat ko badal deta hai,yes,hate,na,anger,Kawal/urdu chawal/urdu Tum/urdu gajab/urdu se/urdu jealous/urdu hoti/urdu ho/urdu na/urdu isliye/urdu uski/urdu kamyabi/urdu dekhkar/urdu Tum/urdu bardasht/urdu Nahin/urdu kar/urdu paati/urdu aur/urdu tadapna/urdu shuru/urdu ho/urdu jaati/urdu hai/urdu aur/urdu sath/urdu hi/urdu tumhara/urdu miyan/urdu Sahab/urdu baat/urdu ko/urdu badal/urdu deta/urdu hai/urdu
gvG35CxYOLg,"acha velog he pr itni 
jawani b achi ni hoti",no,none,na,none,acha/urdu velog/urdu he/urdu pr/urdu itni/urdu jawani/urdu b/urdu achi/urdu ni/urdu hoti/urdu
VUKai4CZSNw,E Tron KO modified lb karwane ha,no,none,na,none,E/urdu Tron/urdu KO/urdu modified/english lb/urdu karwane/urdu ha/urdu
hhFGhAo4ZfY,Bhai in videos mein maza nahi aata eating challenges kro ye to tum short wale challenge kr rahe ho,no,none,na,sadness,Bhai/urdu in/urdu videos/english mein/urdu maza/urdu nahi/urdu aata/urdu eating/urdu challenges/urdu kro/urdu ye/urdu to/urdu tum/urdu short/urdu wale/urdu challenge/english kr/urdu rahe/urdu ho/urdu
WJxfQWiP9DQ,Choro ki pics back screen pr show krna zroori nhi,no,none,na,none,Choro/urdu ki/urdu pics/urdu back/urdu screen/urdu pr/urdu show/urdu krna/urdu zroori/urdu nhi/urdu
N-0DINjOMlY,Ap Ney konsey mall sey shopping ki ha,no,none,na,none,Ap/urdu Ney/urdu konsey/urdu mall/urdu sey/urdu shopping/urdu ki/urdu ha/urdu
IMnXqYDHhZI,Ab Dil ni krta dekhny ko,no,none,na,sadness,Ab/urdu Dil/urdu ni/urdu krta/urdu dekhny/urdu ko/urdu
EyrNOfyxSBQ,so sad such hy ye log bina sochy ye krte bhot zabardast  movie 😢😢 main such main ro prhi,no,none,na,joy,so/urdu sad/urdu such/urdu hy/urdu ye/urdu log/urdu bina/urdu sochy/urdu ye/urdu krte/urdu bhot/urdu zabardast/urdu movie/urdu 😢😢/urdu main/urdu such/urdu main/urdu ro/urdu prhi/urdu
hhFGhAo4ZfY,Flip the bottle again karo wo maze ka hota hy,no,none,na,joy|none,Flip/english the/english bottle/english again/english karo/urdu wo/urdu maze/urdu ka/urdu hota/urdu hy/urdu
BaMLBWWvNHA,Tu khud video Banakar khush ho ja😅,yes,none,na,joy|none,Tu/urdu khud/urdu video/urdu Banakar/urdu khush/urdu ho/urdu ja😅/urdu
nqbNLe84dpM,Fatima bhot gussy min hi 😊😊😊ab is ky saye sy bhi drna 😢😢,yes,none,na,none|joy,Fatima/urdu bhot/urdu gussy/urdu min/urdu hi/urdu 😊😊😊ab/urdu is/urdu ky/urdu saye/urdu sy/urdu bhi/urdu drna/urdu 😢😢/urdu
4k0ZV0UFZSw,Wa alekum aslam Bhai Allah pak apni hifzoaman men rkhy Ameen sum Ameen ❤❤❤❤❤,no,none,na,none,Wa/urdu alekum/urdu aslam/urdu Bhai/urdu Allah/urdu pak/urdu apni/urdu hifzoaman/urdu men/urdu rkhy/urdu Ameen/urdu sum/urdu Ameen/urdu ❤❤❤❤❤/urdu
eY0i4nBXqdY,Aap log kabbi live q nahi atte plz aaa j,no,none,na,joy|none,Aap/urdu log/urdu kabbi/urdu live/urdu q/urdu nahi/urdu atte/urdu plz/urdu aaa/urdu j/urdu
gvG35CxYOLg,Ese km mat kia kro bhai awe mar gy to kia hoga 😂,yes,offensive,na,none,Ese/urdu km/urdu mat/urdu kia/urdu kro/urdu bhai/urdu awe/urdu mar/urdu gy/urdu to/urdu kia/urdu hoga/urdu 😂/urdu
N-0DINjOMlY,"Kanjars 
Beti bhi kanjri bnay gi",no,hate,na,anger,Kanjars/urdu Beti/urdu bhi/urdu kanjri/urdu bnay/urdu gi/urdu
Erif7Vj9NSQ,😂Tum boht gandi lag rahi ho,yes,offensive,na,anger|sadness,😂Tum/urdu boht/urdu gandi/urdu lag/urdu rahi/urdu ho/urdu
PKFU1F2QEMQ,Allah SWT aap KO dheron khushian naseeb fermaye Aameen,no,none,na,joy,Allah/urdu SWT/urdu aap/urdu KO/urdu dheron/urdu khushian/urdu naseeb/urdu fermaye/urdu Aameen/urdu
4k0ZV0UFZSw,Awam KO awaz othnay detay han,yes,none,na,none,Awam/urdu KO/urdu awaz/urdu othnay/urdu detay/urdu han/urdu
4k0ZV0UFZSw,😢😢😢Allah garatt kery mafia ko Ameen suma Ameen 😢😢,no,none,na,none,😢😢😢Allah/urdu garatt/urdu kery/urdu mafia/urdu ko/urdu Ameen/urdu suma/urdu Ameen/urdu 😢😢/urdu
WJxfQWiP9DQ,36 shaheed he or shangla disstt se taluq he sab ka,no,offensive,na,sadness|fear,36/urdu shaheed/urdu he/urdu or/urdu shangla/urdu disstt/urdu se/urdu taluq/urdu he/urdu sab/urdu ka/urdu
EyrNOfyxSBQ,Acha kia Good har baap ko aise he Kerna chahiye,no,offensive,na,sadness,Acha/urdu kia/urdu Good/urdu har/urdu baap/urdu ko/urdu aise/urdu he/urdu Kerna/urdu chahiye/urdu
8ksTrbtyTco,Aqra api aur areeb bhai sath vlog kab aayegaaa pleasee jaldi upload krdein eagerly waiting ❤,no,none,na,joy,Aqra/urdu api/urdu aur/urdu areeb/urdu bhai/urdu sath/urdu vlog/urdu kab/urdu aayegaaa/urdu pleasee/urdu jaldi/urdu upload/urdu krdein/urdu eagerly/urdu waiting/urdu ❤/urdu
BaMLBWWvNHA,ALLAH PAK AP KO AP KOA PERARI SI BETI KO SLAMT RAKHY AMEEN🤲,no,none,na,joy,ALLAH/urdu PAK/urdu AP/urdu KO/urdu AP/urdu KOA/urdu PERARI/urdu SI/urdu BETI/urdu KO/urdu SLAMT/urdu RAKHY/urdu AMEEN🤲/urdu
XHQrr9fmTkc,Fatima ki aap bahut acche ho aap majakiya majakiya,no,none,na,joy,Fatima/urdu ki/urdu aap/urdu bahut/urdu acche/urdu ho/urdu aap/urdu majakiya/urdu majakiya/urdu
VUKai4CZSNw,Hello ducky Bhai Japan ma ek restaurant aa Gujranwala in yashio,no,none,na,none,Hello/urdu ducky/urdu Bhai/urdu Japan/urdu ma/urdu ek/urdu restaurant/urdu aa/urdu Gujranwala/urdu in/urdu yashio/urdu
IMnXqYDHhZI,qabar mai jana hai  moote kaa koi nahi pata . sab donate kar doo otherwise saray ghar walay bantayien gaay appp khud baant doo. hope u dont mind,no,none,na,fear,qabar/urdu mai/urdu jana/urdu hai/urdu moote/urdu kaa/urdu koi/urdu nahi/urdu pata/urdu ./ambiguous sab/urdu donate/urdu kar/urdu doo/urdu otherwise/urdu saray/urdu ghar/urdu walay/urdu bantayien/urdu gaay/urdu appp/urdu khud/urdu baant/urdu doo./urdu hope/ambiguous u/ambiguous dont/ambiguous mind/ambiguous
zfjRK9s0pjA,Allah tallah iap key daughter ko havzo Amandan me rakjay imshallah,no,none,na,joy,Allah/urdu tallah/urdu iap/urdu key/urdu daughter/urdu ko/urdu havzo/urdu Amandan/urdu me/urdu rakjay/urdu imshallah/urdu
XHQrr9fmTkc,Is green colour food ka challenge karo please can I watch your all videos I am your use fan big fan please do green food challenge❤❤❤😊😊😊🎉🎉😢😢😢,no,none,na,joy,Is/urdu green/urdu colour/urdu food/urdu ka/urdu challenge/urdu karo/urdu please/english can/english I/english watch/english your/english all/english videos/english I/english am/english your/english use/english fan/english big/english fan/english please/english do/english green/english food/english challenge❤❤❤😊😊😊🎉🎉😢😢😢/english
UiYpRBQ74fs,1:45 hud 40 plus mardo and fir bolo 2 police wala injured huva hai 😢😢😢 toba karo g,yes,offensive,na,anger|sadness,1:45/urdu hud/urdu 40/urdu plus/urdu mardo/urdu and/urdu fir/urdu bolo/urdu 2/urdu police/urdu wala/urdu injured/urdu huva/urdu hai/urdu 😢😢😢/urdu toba/urdu karo/urdu g/urdu
BaMLBWWvNHA,Rajab ka name pa views lana wala lora 😂😂🖕🏻🖕🏻,yes,offensive,na,anger|sadness,Rajab/urdu ka/urdu name/urdu pa/urdu views/urdu lana/urdu wala/urdu lora/urdu 😂😂🖕🏻🖕🏻/urdu
UiYpRBQ74fs,Abi Pakistan me Haqoomat Asim Muneer ki Najaiz olad ki ha,yes,hate,na,anger,Abi/urdu Pakistan/urdu me/urdu Haqoomat/urdu Asim/urdu Muneer/urdu ki/urdu Najaiz/urdu olad/urdu ki/urdu ha/urdu
IMnXqYDHhZI,Kis bat Kar Rahi h..kanwal,no,none,na,none,Kis/urdu bat/urdu Kar/urdu Rahi/urdu h..kanwal/urdu
BmpRnfu16YA,Har baat per Fatima bhi kah rahe hain theek hai theek hai kis kisne note kiya,no,none,na,none,Har/urdu baat/urdu per/urdu Fatima/urdu bhi/urdu kah/urdu rahe/urdu hain/urdu theek/urdu hai/urdu theek/urdu hai/urdu kis/urdu kisne/urdu note/urdu kiya/urdu
nqbNLe84dpM,Anaviya ka face kab reveal ho ga,no,none,na,none,Anaviya/urdu ka/urdu face/urdu kab/urdu reveal/urdu ho/urdu ga/urdu
