video_id,comment_text,sarcasm,hate_speech,misinformation,emotion,code_switch_tags
UiYpRBQ74fs,Bahot Galt horaha Allah pak garak khra Asim Munir ko khuti ka bacha,no,hate,na,anger,Bahot/urdu Galt/urdu horaha/urdu Allah/urdu pak/urdu garak/urdu khra/urdu Asim/ambiguous Munir/ambiguous ko/urdu khuti/urdu ka/urdu bacha/urdu
IMnXqYDHhZI,Chadhurary ke yai kasar ry gaye te Kanwal phela urdu reporter tee Market py jy ky Fazool vedio banaty te shaidi ky ab kanjaro wala kam nahi jata,yes,offensive,na,anger,Chadhurary/urdu ke/urdu yai/urdu kasar/urdu ry/urdu gaye/urdu te/urdu Kanwal/urdu phela/urdu urdu/english reporter/english tee/urdu Market/english py/urdu jy/urdu ky/urdu Fazool/urdu vedio/english banaty/urdu te/urdu shaidi/urdu ky/urdu ab/urdu kanjaro/urdu wala/urdu kam/urdu nahi/urdu jata/urdu
nqbNLe84dpM,Sister ap log hr jaga hy ho ek jga nh gy India Tajj Mahal yr waha b visit vlogging kro plzz,no,none,na,joy,Sister/english ap/urdu log/urdu hr/urdu jaga/urdu hy/urdu ho/urdu ek/urdu jga/urdu nh/urdu gy/urdu India/english Tajj/english Mahal/urdu yr/urdu waha/urdu b/urdu visit/english vlogging/english kro/urdu plzz/ambiguous
-w7eMfsuRgA,sir Shahbaz Gill Sab app KO Mera salaam sir my Aallah pak give you long life Aameen ya Aallah 🤲❤️🇵🇰 Pakistan zindabad,no,none,na,joy,sir/english Shahbaz/urdu Gill/urdu Sab/urdu app/urdu KO/urdu Mera/urdu salaam/urdu sir/english my/english Aallah/urdu pak/urdu give/english you/english long/english life/english Aameen/urdu ya/urdu Aallah/urdu 🤲❤️🇵🇰/ambiguous Pakistan/urdu zindabad/urdu
EyrNOfyxSBQ,Ye film hamare gar ki story hai😢,no,none,na,sadness,Ye/urdu film/english hamare/urdu gar/urdu ki/urdu story/english hai/urdu
BaMLBWWvNHA,Phr 😂rajjab jaha ho views to milenge na Bhai,yes,none,na,joy,Phr/urdu 😂rajjab/urdu jaha/urdu ho/urdu views/english to/urdu milenge/urdu na/urdu Bhai/urdu
IMnXqYDHhZI,Vlog bnana yrrrrr memories hai you haven't to work 💯✅❤️,no,none,na,joy,Vlog/english bnana/urdu yrrrrr/ambiguous memories/english hai/urdu you/english haven't/english to/english work/english 💯✅❤️/ambiguous
gvG35CxYOLg,Shahverer :Tu tiger 🐅🐯 hay                  Hashir:Nahi mai kutta 🐶🐕 hu😂😂😂,yes,none,na,joy,Shahverer/ambiguous :Tu/urdu tiger/english 🐅🐯/ambiguous hay/urdu Hashir/ambiguous :Nahi/urdu mai/urdu kutta/urdu 🐶🐕/ambiguous hu/urdu
8ksTrbtyTco,Sab ke sab begerat apni apni bv dheka dheka ke pagal hore hai,yes,offensive,na,anger,Sab/urdu ke/urdu sab/urdu begerat/urdu apni/urdu apni/urdu bv/english dheka/urdu dheka/urdu ke/urdu pagal/urdu hore/urdu hai/urdu
N-0DINjOMlY,Zulqarnain why you exeggrate so much?? Choti see baat hoti or pura lecture suna dete,yes,offensive,na,anger,Zulqarnain/ambiguous why/english you/english exeggrate/english so/english much/english Choti/urdu see/urdu baat/urdu hoti/urdu or/urdu pura/urdu lecture/english suna/urdu dete/urdu
hhFGhAo4ZfY,Nano Full Maze Me He Sab Ke Samose Khane Me😅😅,yes,none,na,joy,Nano/ambiguous Full/english Maze/urdu Me/urdu He/urdu Sab/urdu Ke/urdu Samose/urdu Khane/urdu Me/urdu
nqbNLe84dpM,Tum miyan biwi kitne bigha rahte ho 🖐️lanak,yes,offensive,na,anger,Tum/urdu miyan/urdu biwi/urdu kitne/urdu bigha/urdu rahte/urdu ho/urdu lanak/ambiguous
zfjRK9s0pjA,Shukriya piya film jaisi kahane ke liye,yes,none,na,joy,Shukriya/urdu piya/urdu film/english jaisi/urdu kahane/urdu ke/urdu liye/urdu
VUKai4CZSNw,Aby bond tu dikha iski,yes,none,na,surprise,Aby/urdu bond/english tu/urdu dikha/urdu iski/urdu
nqbNLe84dpM,Api me ap ke boat bari fan ho,yes,none,na,joy,Api/urdu me/urdu ap/urdu ke/urdu boat/english bari/urdu fan/english ho/urdu
eY0i4nBXqdY,Fatima API key  AP suni ya shia😊😊,yes,offensive,na,joy,Fatima/ambiguous API/english key/english AP/english suni/urdu ya/urdu shia/urdu
hhFGhAo4ZfY,Hussain bhai the legend ☠️,no,none,na,joy,Hussain/urdu bhai/urdu the/english legend/english ☠️/ambiguous
IMnXqYDHhZI,ye koi achi baat nh ha itnay kpary jutay rkhna ...... iska hisaab jb dena paray ga tb pata lgay ga,yes,none,na,anger,ye/urdu koi/urdu achi/urdu baat/urdu nh/urdu ha/urdu itnay/urdu kpary/urdu jutay/urdu rkhna/urdu ....../ambiguous iska/urdu hisaab/urdu jb/urdu dena/urdu paray/urdu ga/urdu tb/urdu pata/urdu lgay/urdu ga/urdu
FH8OUP2_sN4,ducky bhai aankho wala bag give away me mujhe deden please,no,none,na,joy,ducky/english bhai/urdu aankho/urdu wala/urdu bag/english give/english away/english me/urdu mujhe/urdu deden/urdu please/english
8ksTrbtyTco,JJ kal meri neeend sahi sy puri nahi hoee thi so I m going sleep now 💤,no,none,na,none,JJ/ambiguous kal/urdu meri/urdu neeend/urdu sahi/urdu sy/urdu puri/urdu nahi/urdu hoee/urdu thi/urdu so/english I/english m/english going/english sleep/english now/english 💤/ambiguous
BmpRnfu16YA,Mera nam bhi haya hai,no,none,na,joy,Mera/urdu nam/urdu bhi/urdu haya/urdu hai/urdu
BljaIOvFkcM,Imran Riaz sab AP Kay or imran Khan Kay bas main hota to AP mulk main khana jungi Laga chukay hotay.lakin. Ensha Allah Pakistan zinda bad Pakistan army zinda bad tha hay or rahay ga ensha Allah,yes,none,na,anger,Imran/urdu Riaz/urdu sab/urdu AP/urdu Kay/urdu or/urdu imran/urdu Khan/urdu Kay/urdu bas/urdu main/urdu hota/urdu to/urdu AP/urdu mulk/urdu main/urdu khana/urdu jungi/urdu Laga/urdu chukay/urdu hotay.lakin./urdu Ensha/urdu Allah/urdu Pakistan/urdu zinda/urdu bad/urdu Pakistan/urdu army/english zinda/urdu bad/urdu tha/urdu hay/urdu or/urdu rahay/urdu ga/urdu ensha/urdu Allah/urdu
gvG35CxYOLg,Cheap vs exp video banay food ki,no,none,na,none,Cheap/english vs/english exp/english video/english banay/urdu food/english ki/urdu
BmpRnfu16YA,Main aapke favourite aap mujhe bahut pasand hai mera naam haram hai main itna Pyar jarur aaungi aapki umra Sari Sari Sari Sari Sari Maine Pasand❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,no,none,na,joy,Main/urdu aapke/urdu favourite/english aap/urdu mujhe/urdu bahut/urdu pasand/urdu hai/urdu mera/urdu naam/urdu haram/urdu hai/urdu main/urdu itna/urdu Pyar/urdu jarur/urdu aaungi/urdu aapki/urdu umra/urdu Sari/urdu Sari/urdu Sari/urdu Sari/urdu Sari/urdu Maine/urdu Pasand/urdu
VUKai4CZSNw,abe chutiya japan me bakvhodi  nhi ker tujhe japan se nikal de gey,no,offensive,na,anger,abe/urdu chutiya/urdu japan/english me/urdu bakvhodi/urdu nhi/urdu ker/urdu tujhe/urdu japan/english se/urdu nikal/urdu de/urdu gey/urdu
zfjRK9s0pjA,Aap biji ho jaaye Koi masale ki baat Nahin agar hoti bhi tumhen kuchh Nahin aata,yes,none,na,anger,Aap/urdu biji/urdu ho/urdu jaaye/urdu Koi/urdu masale/urdu ki/urdu baat/urdu Nahin/urdu agar/urdu hoti/urdu bhi/urdu tumhen/urdu kuchh/urdu Nahin/urdu aata/urdu
IMnXqYDHhZI,Koi maza nahe hy vlog ki,no,none,na,sadness,Koi/urdu maza/urdu nahe/urdu hy/urdu vlog/english ki/urdu
HeZ2VBdJeOk,Allah ap ko lambi zindgii daye ameeen,no,none,na,joy,Allah/urdu ap/urdu ko/urdu lambi/urdu zindgii/urdu daye/urdu ameeen/urdu
-w7eMfsuRgA,Molana ishaq ka bayan translate zaroor ker dain sub ko punjabi samajh nai ati,no,none,na,none,Molana/urdu ishaq/urdu ka/urdu bayan/urdu translate/english zaroor/urdu ker/urdu dain/urdu sub/urdu ko/urdu punjabi/urdu samajh/urdu nai/urdu ati/urdu
BaMLBWWvNHA,Bsss kar do jhoota bol rahyy,yes,none,na,anger,Bsss/ambiguous kar/urdu do/urdu jhoota/urdu bol/urdu rahyy/urdu
IMnXqYDHhZI,Foot wear py Masha Allah NAHI bolty,yes,none,na,none,Foot/english wear/english py/urdu Masha/urdu Allah/urdu NAHI/urdu bolty/urdu
BmpRnfu16YA,Appi haya appi ki cat bhi Haya appi ke sath Jaye gi kya❤❤❤❤❤❤,no,none,na,joy,Appi/urdu haya/urdu appi/urdu ki/urdu cat/english bhi/urdu Haya/urdu appi/urdu ke/urdu sath/urdu Jaye/urdu gi/urdu kya/urdu
eY0i4nBXqdY,Meerab gul❤ Fatima Faisal aap apna adress Bata de aap kaun si jagah per rahti hain please aur kaun se shahar Mein rahti hai yah Bhi Bata de,no,none,na,none,Meerab/urdu gul/urdu Fatima/urdu Faisal/urdu aap/urdu apna/urdu adress/english Bata/urdu de/urdu aap/urdu kaun/urdu si/urdu jagah/urdu per/urdu rahti/urdu hain/urdu please/english aur/urdu kaun/urdu se/urdu shahar/urdu Mein/urdu rahti/urdu hai/urdu yah/urdu Bhi/urdu Bata/urdu de/urdu
N-0DINjOMlY,App kivan se Milne kion ni gaye,yes,none,na,anger,App/urdu kivan/urdu se/urdu Milne/urdu kion/urdu ni/urdu gaye/urdu
VUKai4CZSNw,ducky bhai apk kehny py taptap send sy payment mngwai h UAE pr abhi tk recieve ni huwi 2 din hogye hain please do something,no,none,na,anger|sadness,ducky/english bhai/urdu apk/urdu kehny/urdu py/urdu taptap/english send/english sy/urdu payment/english mngwai/urdu h/urdu UAE/english pr/urdu abhi/urdu tk/urdu recieve/english ni/urdu huwi/urdu 2/english din/urdu hogye/urdu hain/urdu please/english do/english something/english
eY0i4nBXqdY,Yadi tyre tha ki bacchon ka khilauna tha itna Halka kaun sa tyre hota hai pagal hai kya tum,yes,offensive,na,anger,Yadi/urdu tyre/english tha/urdu ki/urdu bacchon/urdu ka/urdu khilauna/urdu tha/urdu itna/urdu Halka/urdu kaun/urdu sa/urdu tyre/english hota/urdu hai/urdu pagal/urdu hai/urdu kya/urdu tum/urdu
nqbNLe84dpM,Sach main mujhe both hi Khushi hui ha Rabia Faisal ki flim dekh ker❤❤🎉,no,none,na,joy|surprise,Sach/urdu main/urdu mujhe/urdu both/english hi/urdu Khushi/urdu hui/urdu ha/urdu Rabia/ambiguous Faisal/ambiguous ki/urdu flim/english dekh/urdu ker/urdu
hhFGhAo4ZfY,Bhai aap exercise Karte Ho ki nahin,no,none,na,none,Bhai/urdu aap/urdu exercise/english Karte/urdu Ho/urdu ki/urdu nahin/urdu
BaMLBWWvNHA,Abe kutte Tere pass paise hote hain chup kar,no,offensive,na,anger,Abe/urdu kutte/urdu Tere/urdu pass/urdu paise/urdu hote/urdu hain/urdu chup/urdu kar/urdu
BaMLBWWvNHA,Muje sharm arhe he hor Dil pe bara batar rakh ki viduo dekh rha ho ..ap ka khna he us ko apne pese kese see delwaie chlo hesa tek magar atna socho ap ko rajab bahi ne Kya Kya azat die,yes,none,na,sadness|anger,Muje/urdu sharm/urdu arhe/urdu he/urdu hor/urdu Dil/urdu pe/urdu bara/urdu batar/urdu rakh/urdu ki/urdu viduo/urdu dekh/urdu rha/urdu ho/urdu ..ap/urdu ka/urdu khna/urdu he/urdu us/urdu ko/urdu apne/urdu pese/urdu kese/urdu see/urdu delwaie/urdu chlo/urdu hesa/urdu tek/urdu magar/urdu atna/urdu socho/urdu ap/urdu ko/urdu rajab/urdu bahi/urdu ne/urdu Kya/urdu Kya/urdu azat/urdu die/urdu
BaMLBWWvNHA,Abe ja chutiya sale bhadave han kahan se belong karta hai main mujhe utha Kar dikhao tujhe main man jaunga aap mujhe utha ke dikha main Kahan rahata hun vahan nikal Meri history Rajat party ke liye to bahut bahut bolata hai mere liye bol kar dikha hawai Tum nakali bhukhe chalan asali bhukhe,yes,offensive,na,anger,Abe/urdu ja/urdu chutiya/urdu sale/urdu bhadave/urdu han/urdu kahan/urdu se/urdu belong/english karta/urdu hai/urdu main/urdu mujhe/urdu utha/urdu Kar/urdu dikhao/urdu tujhe/urdu main/urdu man/urdu jaunga/urdu aap/urdu mujhe/urdu utha/urdu ke/urdu dikha/urdu main/urdu Kahan/urdu rahata/urdu hun/urdu vahan/urdu nikal/urdu Meri/urdu history/english Rajat/urdu party/english ke/urdu liye/urdu to/urdu bahut/urdu bahut/urdu bolata/urdu hai/urdu mere/urdu liye/urdu bol/urdu kar/urdu dikha/urdu hawai/urdu Tum/urdu nakali/urdu bhukhe/urdu chalan/urdu asali/urdu bhukhe/urdu
BaMLBWWvNHA,Name rajab ka or views dekho 😂😂,yes,none,na,joy,Name/english rajab/urdu ka/urdu or/english views/english dekho/urdu 😂😂/ambiguous
eY0i4nBXqdY,Asli fishes hain jeddah ke airport pr,yes,none,na,surprise,Asli/urdu fishes/english hain/urdu jeddah/ambiguous ke/urdu airport/english pr/urdu
N-0DINjOMlY,Masha Allah Aizal ki Khushi n gifts zabardast ❤❤❤❤,no,none,na,joy,Masha/urdu Allah/urdu Aizal/ambiguous ki/urdu Khushi/urdu n/english gifts/english zabardast/urdu ❤❤❤❤/ambiguous
VUKai4CZSNw,SeriOusly Yr Ducky bhai ke VlOg dekh ke Maza Aajata hai jessa bhi MOod hOo dil khush hOo jata hai LOve yOu Ducky bhai and ArOob bhabhi ❤❤❤❤,no,none,na,joy,SeriOusly/english Yr/english Ducky/english bhai/urdu ke/urdu VlOg/english dekh/urdu ke/urdu Maza/urdu Aajata/urdu hai/urdu jessa/urdu bhi/urdu MOod/english hOo/urdu dil/urdu khush/urdu hOo/urdu jata/urdu hai/urdu LOve/english yOu/english Ducky/english bhai/urdu and/english ArOob/english bhabhi/urdu ❤❤❤❤/ambiguous
hhFGhAo4ZfY,Ham bht zyada mehnat kartey hain lekin hamey support nahi kartey or food ko kartey hain 😢😞,no,none,na,sadness|anger,Ham/urdu bht/urdu zyada/urdu mehnat/urdu kartey/urdu hain/urdu lekin/urdu hamey/urdu support/english nahi/urdu kartey/urdu or/english food/english ko/urdu kartey/urdu hain/urdu 😢😞/ambiguous
hhFGhAo4ZfY,7:34 yeh apny hassan zyati ki ha usny utha lia tha phr mara apny yeh bhut ghalat bat ha fairly game kheila krain plz,no,offensive,na,anger,english/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu urdu/urdu english/english
VUKai4CZSNw,Maa ko kam k liye bs raka hy,no,none,na,sadness,Maa/urdu ko/urdu kam/urdu k/urdu liye/urdu bs/urdu raka/urdu hy/urdu
BmpRnfu16YA,Ya ap say bhe papara ha,yes,none,na,none,Ya/urdu ap/urdu say/urdu bhe/urdu papara/urdu ha/urdu
BmpRnfu16YA,Sab YouTuber ma sa sab sa beautiful home waooo say mashallah,no,none,na,joy|surprise,Sab/urdu YouTuber/english ma/urdu sa/urdu sab/urdu sa/urdu beautiful/english home/english waooo/ambiguous say/urdu mashallah/urdu
nqbNLe84dpM,Rabia Film kay bad blhot shohi ho gayi ha ap ko lag raha ha toh like karo,yes,none,na,joy,Rabia/ambiguous Film/english kay/urdu bad/urdu blhot/urdu shohi/urdu ho/urdu gayi/urdu ha/urdu ap/urdu ko/urdu lag/urdu raha/urdu ha/urdu toh/urdu like/english karo/urdu
8ksTrbtyTco,"Shahveer bro aj apko yaad agaya ke apka channel bhi hn 
Apke vlog ka w8 nai hota yr",yes,none,na,surprise|sadness,Shahveer/ambiguous bro/english aj/urdu apko/urdu yaad/urdu agaya/urdu ke/urdu apka/urdu channel/english bhi/urdu hn/urdu Apke/urdu vlog/english ka/urdu w8/english nai/urdu hota/urdu yr/urdu
XHQrr9fmTkc,Fatima aap hi I am your big fan please make black colour challenge please I am your big,no,none,na,joy,Fatima/urdu aap/urdu hi/english I/english am/english your/english big/english fan/english please/english make/english black/english colour/english challenge/english please/english I/english am/english your/english big/english
EyrNOfyxSBQ,Q larkiyon ko ghalt rasta dekha ne pa  tule huwe hy ap log is dunya ki khuhesh pa mat chalen ye dunya duka hy akhirat ki fikar kare Jo hamari dayimi Zindagi hy,no,none,na,sadness,ambiguous/ambiguous larkiyon/urdu ko/urdu ghalt/urdu rasta/urdu dekha/urdu ne/urdu pa/urdu tule/urdu huwe/urdu hy/urdu ap/urdu log/urdu is/urdu dunya/urdu ki/urdu khuhesh/urdu pa/urdu mat/urdu chalen/urdu ye/urdu dunya/urdu duka/urdu hy/urdu akhirat/urdu ki/urdu fikar/urdu kare/urdu Jo/urdu hamari/urdu dayimi/urdu Zindagi/urdu hy/urdu
HeZ2VBdJeOk,Imran Khan and shehbaz sharif dono foj ki god ma Bethay han Apne Apne time,yes,offensive,na,anger,Imran/ambiguous Khan/ambiguous and/english shehbaz/ambiguous sharif/ambiguous dono/urdu foj/urdu ki/urdu god/urdu ma/urdu Bethay/urdu han/urdu Apne/urdu Apne/urdu time/english
gvG35CxYOLg,hagte waqt ki halat bhi dikhao,yes,none,na,anger,hagte/urdu waqt/urdu ki/urdu halat/urdu bhi/urdu dikhao/urdu
VUKai4CZSNw,Please Mara vlog daklo please subscribe  ager acha lagy to subscribe kar dhana 😢,no,none,na,sadness,Please/english Mara/urdu vlog/english daklo/urdu please/english subscribe/english ager/urdu acha/urdu lagy/urdu to/urdu subscribe/english kar/urdu dhana/urdu 😢/ambiguous
zfjRK9s0pjA,Aise time par bhi video banana sujhta,yes,none,na,anger,Aise/urdu time/english par/urdu bhi/urdu video/english banana/urdu sujhta/urdu
gvG35CxYOLg,yaar spicest noodles tho bhool hi gai maza nai aya,yes,none,na,sadness,yaar/urdu spicest/english noodles/english tho/urdu bhool/urdu hi/urdu gai/urdu maza/urdu nai/urdu aya/urdu
zXAAAXogJ78,Please ap shalwar qamz Dala kare,no,none,na,none,Please/english ap/urdu shalwar/urdu qamz/urdu Dala/urdu kare/urdu
BljaIOvFkcM,Inhi GHADDARON k TAX se poora mulk chal raha hai..jub ye ghaddar nahi rahengey to kese aesh karogay?,yes,offensive,na,anger,Inhi/urdu GHADDARON/urdu k/urdu TAX/english se/urdu poora/urdu mulk/urdu chal/urdu raha/urdu hai..jub/urdu ye/urdu ghaddar/urdu nahi/urdu rahengey/urdu to/urdu kese/urdu aesh/urdu karogay/urdu
BljaIOvFkcM,Bhai ye protest highjack ho Chuka Hy apni investigation mzeed gehri kryn plz .me kshmir k Sath Hun dehsht grdun k Sath nhi hun,no,offensive,na,anger,Bhai/urdu ye/urdu protest/english highjack/english ho/urdu Chuka/urdu Hy/urdu apni/urdu investigation/english mzeed/urdu gehri/urdu kryn/urdu plz/english .me/ambiguous kshmir/urdu k/urdu Sath/urdu Hun/urdu dehsht/urdu grdun/urdu k/urdu Sath/urdu nhi/urdu hun/urdu
4k0ZV0UFZSw,2030tak Allaha ke fazel se her Pakistani ko property owners bananey ka azam Hosla aur planning rekhta hoo Allaha ke maded se please,no,none,na,joy,urdu/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english urdu/urdu urdu/urdu english/english english/english urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu english/english
nqbNLe84dpM,Bro ye log to khae bhi nhi itna natak karrahe h thoda se khaya jata h but ye bilkul nhi khaye,yes,none,na,anger,Bro/english ye/urdu log/urdu to/urdu khae/urdu bhi/urdu nhi/urdu itna/urdu natak/urdu karrahe/urdu h/urdu thoda/urdu se/urdu khaya/urdu jata/urdu h/urdu but/english ye/urdu bilkul/urdu nhi/urdu khaye/urdu
BmpRnfu16YA,Fatima API Bura na maniya ga janamaz parhiwi Nahi ha janamaz Rakhi hui ha okkkk 👌 ASA Nahi bolta Ka janamaz parhiwi ha thank you,no,none,na,none,urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous english/ambiguous ambiguous/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous urdu/ambiguous english/english english/english
IMnXqYDHhZI,🎉🙋‍♀️👌kanwal ap hi benaya kern wesy bhi new face dakha  bohet meza aya 🙋‍♀️❤️❤️❤️❤️💚💚💚💚💚💚💙💙💙💙💙💜💜💜💜💜💛💛💛💛🧡🧡🧡🧡🧡🧡,no,none,na,joy|surprise,kanwal/urdu ap/urdu hi/urdu benaya/urdu kern/urdu wesy/urdu bhi/urdu new/english face/english dakha/urdu bohet/urdu meza/urdu aya/urdu
8ksTrbtyTco,"Aaa gyaaa tu, 
mill gya time tumeee channel k liyee, 
Shuker ha yaad aa gya koi YouTube family b ha",yes,none,na,joy|surprise,Aaa/urdu gyaaa/urdu tu/urdu mill/urdu gya/urdu time/english tumeee/urdu channel/english k/urdu liyee/urdu Shuker/urdu ha/urdu yaad/urdu aa/urdu gya/urdu koi/urdu YouTube/english family/english b/urdu ha/urdu
FH8OUP2_sN4,8.6 Million Community ka liya koi Gift shoping ni😂😂😂,yes,none,na,joy|surprise,8.6/ambiguous Million/english Community/english ka/urdu liya/urdu koi/urdu Gift/english shoping/urdu ni/urdu
BaMLBWWvNHA,Zulkrnain TU sirf Rajab butt ka bitha hai bahan chod 🖕🖕🖕😡😡😡😡,no,hate,na,anger,ambiguous/ambiguous urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu ambiguous/ambiguous
BaMLBWWvNHA,Abe vo Tera baap hai soch Samajh ke bol,no,offensive,na,anger,urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu urdu/urdu
-w7eMfsuRgA,Sab ko nikalna chahiye,no,none,na,anger,Sab/urdu ko/urdu nikalna/urdu chahiye/urdu
XHQrr9fmTkc,Api ap to North area chale ga tha,yes,none,na,none,Api/urdu ap/urdu to/urdu North/english area/english chale/urdu ga/urdu tha/urdu
UiYpRBQ74fs,Imran bhai ap jwano kobolo k in choro dako jenrlo k khalaf nklo. J zee ko bolo k bahar nklo in gaddaro k khalaf nklo bahar  bas ye bolo,no,offensive,na,anger,Imran/ambiguous bhai/urdu ap/urdu jwano/urdu kobolo/urdu k/urdu in/urdu choro/urdu dako/urdu jenrlo/urdu k/urdu khalaf/urdu nklo/urdu J/ambiguous zee/ambiguous ko/urdu bolo/urdu k/urdu bahar/urdu nklo/urdu in/urdu gaddaro/urdu k/urdu khalaf/urdu nklo/urdu bahar/urdu bas/urdu ye/urdu bolo/urdu
EyrNOfyxSBQ,"I am sorry to say lakin ake gareeb admi ki Beti is tarha badnaam ho jaye to halaat aisy paida ho jaty a k yn wo khud mar jata yn koi sakht faisla le leta 
In sisterlogy ko kia pata inky baap k pas konsi gairat a",yes,offensive,na,anger|sadness,I/english am/english sorry/english to/english say/english lakin/urdu ake/urdu gareeb/urdu admi/urdu ki/urdu Beti/urdu is/english tarha/urdu badnaam/urdu ho/urdu jaye/urdu to/urdu halaat/urdu aisy/urdu paida/urdu ho/urdu jaty/urdu a/urdu k/urdu yn/urdu wo/urdu khud/urdu mar/urdu jata/urdu yn/urdu koi/urdu sakht/urdu faisla/urdu le/urdu leta/urdu In/english sisterlogy/english ko/urdu kia/urdu pata/urdu inky/urdu baap/urdu k/urdu pas/urdu konsi/urdu gairat/urdu a/urdu
IMnXqYDHhZI,Jhot log itny intazar kar rhy han 😂😂😂😂,yes,none,na,joy,Jhot/urdu log/urdu itny/urdu intazar/urdu kar/urdu rhy/urdu han/urdu 😂😂😂😂/ambiguous
BmpRnfu16YA,Mera Ghar isase bhi jyada pyara hai batao Mera Ghar to itna pyara hai abhi😊😊😊😊😊😊😊,yes,none,na,joy,Mera/urdu Ghar/urdu isase/urdu bhi/urdu jyada/urdu pyara/urdu hai/urdu batao/urdu Mera/urdu Ghar/urdu to/urdu itna/urdu pyara/urdu hai/urdu abhi/urdu
VUKai4CZSNw,Ducky ki mama sub se cuteee🎉🎉🎉,no,none,na,joy,english/english ki/urdu mama/urdu sub/urdu se/urdu cuteee/english
hhFGhAo4ZfY,Waqas ny cheating kee hai,no,none,na,anger,Waqas/ambiguous ny/urdu cheating/english kee/urdu hai/urdu
N-0DINjOMlY,Bewi ko Dupata tu pehna lo Islam ki bateen kar rahy ho,yes,offensive,na,anger,Bewi/urdu ko/urdu Dupata/urdu tu/urdu pehna/urdu lo/urdu Islam/urdu ki/urdu bateen/urdu kar/urdu rahy/urdu ho/urdu
